,review_date,review_rating,review_title,review_text,verified_purchase
1842,4/6/2019,2,Good but leaky,Good product that I have used before Came in wrapping all around but one leaked,True
1843,4/6/2019,5,Yep,Smells lovely and fresh,True
1844,4/7/2019,5,New holy grail!,"This stuff is absolutely amazing. I have been using it for about three weeks and it has completely transformed my skin. It2019s made it so soft, hydrated and smooth. I used to always struggle with the skin on and around my nose, it was always very dry and extremely dehydrated no matter what I tried and this is the only cream that has completely sorted them issues out. My make up now sits so nicely over my nose and the rest of my skin too. I purchased this sleeping cream and also the day version but I much prefer using this one day and night as the night one is that little bit more moisturising!",False
1845,4/7/2019,5,Happy,For my hair,True
1846,4/7/2019,5,Good,Good,True
1847,4/7/2019,5,Will use again and again!!,"Ive got mrs hinch to thank for the reason that I tried this and wow Im glad I did. This with a non scratch scouring pad (or the Minky sponge) leaves me oven, hob, taps and sink and also my shower screen gleaming!! Amazing",True
1848,4/7/2019,5,good,"Like most people I always forget to leave positive feedback, but always quick to leave negative feedback. This time I make a point! Item as described. Very happy with the service, thank you very much.",True
1849,4/7/2019,5,Good value - subtle fragrance,"Great value when compares to what you get charged at the supermarket. Softens clothes, is kind on the skin and the fragrance isn't overbearing like some fabric conditioners.",True
1850,4/7/2019,5,Love comfort,We only use comfort in our house to Buy this bigger one on a regular basis when on special,True
1851,4/7/2019,4,Okay,4 stars purely because it leaves a smear on my white kitchen tiles but it does clean them well,False
1852,4/7/2019,5,Use this every time!,I've used other heat protection products and they've left my hair sticky or greasy. I love this spray!! Love how soft my hair feels after using it too.,True
1853,5/1/2019,1,may contain milk??!!!,a little confused why so many people are saying these are vegan when the ingredients say these MAY contain milk. May?! what's that about? if the makers of these do not know who does? really disappointing for those who cannot take that risk,False
1854,4/8/2019,5,Amazing!!,"I used this in Gran Canaria in 25\u00B0C heat and it protected my face from 8am until 5pm, when i washed it off. It isn't greasy at all and dries with in minutes. Doesn't leave a shiny look and feels like it's moisturising whilst protecting the skin at the same time! I used it every day for 2 weeks and there isn't still loads left in the bottle. Would recommend to anyone!!!! Amazing.",False
1855,4/8/2019,2,Disappointing new fragrance,"I've used this product for years and it's always worked well. I recently bought it and it had a new fragrance, which wasn't made obvious and I didn't really like. It doesn't offer me the same sweat protection. Had I known I wouldn't have bought it",False
1856,4/8/2019,1,Oh God! The smell.....,"I have no idea how well it tans as yet. I am writing this at 4am, I put it on after my shower yesterday evening and the stink has woken me up and given me an absolutely horrific headache. Desperate to wash it off but I'm afraid of disturbing the kids. Cheers Dove!!",False
1857,4/8/2019,2,Disappointing new fragrance,"I've used this product for years and it's always worked well. I recently bought it and it had a new fragrance, which wasn't made obvious and I didn't really like. It doesn't offer me the same sweat protection. Had I known I wouldn't have bought it",False
1858,4/8/2019,2,Disappointing new fragrance,"I've used this product for years and it's always worked well. I recently bought it and it had a new fragrance, which wasn't made obvious and I didn't really like. It doesn't offer me the same sweat protection. Had I known I wouldn't have bought it",False
1859,4/8/2019,5,Use a little,"Lovely smell. Softens clothes. The whole range of Comfort is good. However, I think we all use too much product. The fragrance is strong and the consistency of the conditioner is reasonably thick.I now use half as much as I previously used. One third to half a cap is quite enough for a full wash load to soften and produce amazing scent. And softens clothes admirably. We don't need an overpowering blast of perfume, a subtle whiff is lovely. By using less, we are doing our small bit to save the planet through pollution. We are also saving money as I've noticed that a bottle of softener lasts twice as long. Its a win win!",False
1860,4/8/2019,5,Not a bad price and delivery free and quick,Best mayo. What else,True
1861,4/8/2019,5,Smells lovely,What can you say but it's makes your clothes smell nice,True
1862,4/6/2019,5,Fabric softener,Fit for purpose,True
1863,4/8/2019,5,Good,Good,True
1864,4/8/2019,5,Great bargain,Good washing capsules.The smell is very nice.,True
1865,4/7/2019,5,Very good!,Better than most similar products and second to none.,True
1866,4/7/2019,5,Easy to use value,Easy to use great value on subscription,True
1867,4/6/2019,5,Lovely,Love this washing powder,True
1868,4/8/2019,5,Washes well,"Does what it says on the label, washes well",True
1869,4/7/2019,5,Easy to use value,Easy to use great value on subscription,True
1870,4/6/2019,5,Lovely,Love this washing powder,True
1871,4/8/2019,5,Great bargain,Good washing capsules.The smell is very nice.,True
1872,4/8/2019,5,Washes well,"Does what it says on the label, washes well",True
1873,4/7/2019,5,Very good!,Better than most similar products and second to none.,True
1874,4/8/2019,5,Great bargain,Good washing capsules.The smell is very nice.,True
1875,4/8/2019,5,Washes well,"Does what it says on the label, washes well",True
1876,4/7/2019,5,Very good!,Better than most similar products and second to none.,True
1877,4/7/2019,5,Easy to use value,Easy to use great value on subscription,True
1878,4/6/2019,5,Lovely,Love this washing powder,True
1879,4/8/2019,5,Great bargain,Good washing capsules.The smell is very nice.,True
1880,4/7/2019,5,Easy to use value,Easy to use great value on subscription,True
1881,4/6/2019,5,Lovely,Love this washing powder,True
1882,4/8/2019,5,Washes well,"Does what it says on the label, washes well",True
1883,4/7/2019,5,Very good!,Better than most similar products and second to none.,True
1884,4/8/2019,5,5 stars great product,great price love this Fabric Conditioner,True
1885,4/7/2019,5,Fantastic,Quick postage and great product,True
1886,4/7/2019,5,Good,I don't smell anymore,True
1887,4/6/2019,2,Good but leaky,Good product that I have used before Came in wrapping all around but one leaked,True
1888,4/6/2019,5,Must have!,"Smells beautiful, fragrance lasts for weeks after washing. Great value, Ive subscribed to this product.",True
1889,4/7/2019,5,good,"Like most people I always forget to leave positive feedback, but always quick to leave negative feedback. This time I make a point! Item as described. Very happy with the service, thank you very much.",True
1890,4/9/2019,1,Not Icecream,Binned It.,False
1891,4/23/2019,5,Cured my acne!!,About two weeks after using this my bad cystic acne started to fade by the time i finished the bottle all my acne was gone.i thought i was just missing toner in my skin care so i started using a garnier one i had from a set .One week later my acne comes back so im back to using simple and my acne is fading again.i will never stop using this,False
1892,5/8/2019,1,Horribly Drying,"I bought this a couple of months ago along with the cleanser and moisturiser as i have spot prone, oily skin and occasional issues with dermatitis around my eyes. This was the worst mistake ever. I thought I was crazy as Simple is supposed to be gentle on the skin but after using this toner it has dried my skin out and bought the dermatitis back around my eyes so they are very red, the skin flaky and sore in places. At first i didn't think it was the toner but after two months of elimination it is definitely the toner drying out my skin. I would not recommend this product at all.",False
1893,4/9/2019,2,No nutritional information,I'm a diabetic and wanted to find out the carbohydrate content. I could not find ANY nutritional information whatsoever. Badly managed Walls...,False
1894,4/9/2019,5,Give this a try !,"My girls are so picky about what they wash and condition their hair with and they go through a tonne of the stuff with being teens. So I thought I would try this. Excellent price. Well they were delighted with the results. Soft, stinky , silky and smooth hair. One has chemically treated hair as well. This lead me to have a try as mine is bleached and toned. Wow. I spend a fortune on shampoos and conditioners. Well you think you need to when you do on your hair. Not any more. This is great. I have it on subscribe and save feature now and saving us by not buying over priced products.",True
1895,4/9/2019,5,Smells devine,The smell in clothes is so lovely and it last long.you dont have to use a lot aswell.would definately buy again and recommend to others.,False
1896,4/9/2019,5,Brilliant value bundle,I normally buy my washing detergents in shops as I like to see whats on offer etc... I had run out of washing liquid and fabric conditioner and wasnt able to get to the shops due to a broken ankle. I came across this bundle as decided to give it a try as I as desperate for washing stuff. This bundle is a brilliant buy and very good value for money. I would highly recommend. However the fabric conditioner did seem to clog up the drawer though - this has never happened with the normal fabric conditioner I use.,True
1897,4/9/2019,5,Give this a try !,"My girls are so picky about what they wash and condition their hair with and they go through a tonne of the stuff with being teens. So I thought I would try this. Excellent price. Well they were delighted with the results. Soft, stinky , silky and smooth hair. One has chemically treated hair as well. This lead me to have a try as mine is bleached and toned. Wow. I spend a fortune on shampoos and conditioners. Well you think you need to when you do on your hair. Not any more. This is great. I have it on subscribe and save feature now and saving us by not buying over priced products.",True
1898,4/9/2019,5,Great smell....,"Love this specific version from Comfort. Really subtle and gentle smell that does not overpower the clothes, but you still know it is there.",True
1899,4/9/2019,5,Really good tablets,"I have been converted to these by my friend. Tried a few times and cannot live without them now. Really fresh, yet mild smell to the clothes. Nicely removes all the stains of a messy 6 year old too!",True
1900,4/9/2019,5,Really good tablets,"I have been converted to these by my friend. Tried a few times and cannot live without them now. Really fresh, yet mild smell to the clothes. Nicely removes all the stains of a messy 6 year old too!",True
1901,4/9/2019,5,Really good tablets,"I have been converted to these by my friend. Tried a few times and cannot live without them now. Really fresh, yet mild smell to the clothes. Nicely removes all the stains of a messy 6 year old too!",True
1902,4/9/2019,5,Really good tablets,"I have been converted to these by my friend. Tried a few times and cannot live without them now. Really fresh, yet mild smell to the clothes. Nicely removes all the stains of a messy 6 year old too!",True
1903,4/9/2019,5,5 stars,"Fantastic value, ordered Sunday was delivered Monday..thanks so much!",True
1904,4/9/2019,5,5 stars,smell good and make my clothes more soft,True
1905,4/30/2019,3,Good lotion bad pump,"Lotion works pretty good however 8 pumps into a 20.3 oz bottle and the 201Csmart pump201D stopped working. They2019ve designed the bottle so that you can2019t screw the pump off, like we2019ve all done in the past to get the last of the lotion out. I was determined to not loose a entire bottle of lotion so I had to cut the top off with a box knife. Word to the wise, advoid the smart pump!",False
1906,4/14/2019,2,Great Lotion Terrible Dispenser Dedign,The pump design on the large bottle is horrible. It is impossible to determine which end the lotion will come out by looking at the pump. How many carpets and pieces of furniture are being ruined by the pump design.,False
1907,4/25/2019,2,Love the lotion.....hate the new smart pump!,"I can't believe you can't unscrew the top to get to the last of the lotion! I have 2\"" of lotion in the bottle that I can't get to! What a waste of money. Will be switching body lotions with my next purchase.",False
1908,4/10/2019,5,Good,good,False
1909,4/10/2019,4,Great,"Great soap, always lovely",True
1910,4/19/2019,5,good for adults,"my daughter had allergies, she could not stand this one",True
1911,4/12/2019,5,Great value - recommended,Great value and works well.,True
1912,4/24/2019,5,The value was unbelievable,"Fantastic, Amazon 100% ther",False
1913,4/10/2019,5,Great value and lasts ages.,Great value & delivery - perfect for anyone who does washing on a daily basis like we do - lasts ages and cheaper than buying multiple bottles in the supermarket. Smells lovely to!,True
1914,4/10/2019,5,Excellent!,A lot of people are complaining this doesn't have a seal. Neither does the one you buy at Morrisons. These aren't required to have a seal on them. Great price and great product. It works well and smells good. Will be buying again.,True
1915,4/10/2019,5,Brilliant !,Get these delivered regularly - makes it a lot easier than lugging all the heavy stuff home from the shop. Brilliant !,True
1916,4/10/2019,5,Brilliant !,Get these delivered regularly - makes it a lot easier than lugging all the heavy stuff home from the shop. Brilliant !,True
1917,4/10/2019,5,Brilliant !,Get these delivered regularly - makes it a lot easier than lugging all the heavy stuff home from the shop. Brilliant !,True
1918,4/10/2019,5,Smells gorgeous,Great price and fast delivery,True
1919,4/10/2019,2,Did not taste the same as the ones from my local Tesco,"The product delivered to me would not soften properly and tasted inferior to the ones I buy at Tesco. I had to put the pots in the microwave to get the noodles to soften up a little, and then leave them for several minutes. Will not buy again.",True
1920,4/10/2019,5,Brilliant,Brilliant,True
1921,4/10/2019,2,Did not taste the same as the ones from my local Tesco,"The product delivered to me would not soften properly and tasted inferior to the ones I buy at Tesco. I had to put the pots in the microwave to get the noodles to soften up a little, and then leave them for several minutes. Will not buy again.",True
1922,4/10/2019,5,Brilliant !,Get these delivered regularly - makes it a lot easier than lugging all the heavy stuff home from the shop. Brilliant !,True
1923,4/10/2019,2,cheap tasting,Not much flavour of praline at all. Very cheap taste and texture ice cream with cheap tasting choc covering. Also it tasted much more like dark chocolate than of milk and I am not really a fan of that.,False
1924,4/11/2019,5,,Fav love it always use it xxxx makes my hair so soft n smooth,False
1925,4/11/2019,5,Love it!,"So many uses, on buttered toast, in soups and stews, on roast potatoes.... a handy little tip.... when the jar is nearly empty, store the jar on its side, (there is a little flat bit on the side of the jar) and you can get that last bit out easily.",False
1926,4/11/2019,5,,Love love love love this flavour. This is one of my favourites. Nice and spicy.,False
1927,4/11/2019,5,Fabulous,I love this. It cleans and exfoliates beautifully without leaving my skin red and sore like some do. And it feels supersoft and refreshed. Used twice a week it keeps my skin looking and feeling clean and fresh.,False
1928,4/11/2019,5,Value everyday shampoo,Value. Great for everyday use.,True
1929,4/11/2019,5,Great,I have been using this deodorant for years and find its incredibly effective and long lasting! The only one I use.,True
1930,4/11/2019,5,It's shampoo. Review unnecessary XD,It's shampoo. It's cheaper than in the shops. What more is there to say? XD,True
1931,4/11/2019,4,Not bad,These are not as strong as I expected but they are pleasant enough. I really expected them to be really hot but they are what I would call ''very mild''.,True
1932,4/11/2019,5,Great,I have been using this deodorant for years and find its incredibly effective and long lasting! The only one I use.,True
1933,4/11/2019,5,It's shampoo. Review unnecessary XD,It's shampoo. It's cheaper than in the shops. What more is there to say? XD,True
1934,4/12/2019,5,Tres-Semme is a Winner,Lovely shampoo.,True
1935,4/11/2019,5,Value everyday shampoo,Value. Great for everyday use.,True
1936,4/11/2019,4,Smells nice,This is a decent size bottle of washing liquid and the price isnt too bad as Amazon had it on offer. I have used it before and am happy with its performance.,False
1937,4/11/2019,5,My favourite surf smell!,"Love this particular surf smell it leaves my washing smelling so fresh, its also a great price for how much you get.",False
1938,4/12/2019,5,Lasting and fresh smell,"Love this, bought for my daughter as nothing else seemed to work to keep her fresh through the day. This does !! The smell is fresh and clean and lasts her all day.",True
1939,4/12/2019,5,Perfect!,Fast delivery true to description,True
1940,4/12/2019,5,Tres-Semme is a Winner,Lovely shampoo.,True
1941,4/12/2019,5,Perfect!,Fast delivery true to description,True
1942,4/12/2019,5,Best softener!,"I don't buy any other softener! The smell is phenomenal - lasts for ages after a wash. The softness is great and the bottle is so pretty, with an extremely functional measuring cap. Love it!",True
1943,4/12/2019,5,Fab,Brillant get moneys worth last a while,True
1944,4/12/2019,5,Comfort softener,This brand you can't go wrong with for your washing.,True
1945,4/12/2019,5,Lasting and fresh smell,"Love this, bought for my daughter as nothing else seemed to work to keep her fresh through the day. This does !! The smell is fresh and clean and lasts her all day.",True
1946,4/12/2019,5,Fantastic,A*****,True
1947,4/12/2019,5,Good,I liked I could buy in bulk for cheaper price,False
1948,4/13/2019,5,prefer these to normal dairy cones,These are great - better than normal dairy.,False
1949,4/13/2019,5,Brilliant,Brilliant,True
1950,4/13/2019,5,Brilliant,Brilliant,True
1951,4/24/2019,5,Great for sensitive skin,"My wife has extremely sensitive skin, which I never believed until I inadvertently washed some of her clothing in a different detergent. On that basis, she has used either Persil or Fairy products for our joint laundry for many years. Combine that with the fact that we cannot use biological products as we have a septic tank, this product is ideal. The detergent is dispensed into a capsule which is inserted into the main body of the product and then placed on top of the laundry. There is sufficient detergent for 48 washes from the two bottles. The detergent is complimented by a fabric conditioner, which is measured out into the fabric compartment softener on the washing machine; there is sufficient to condition 24 washes. Both products have a pleasant ""clean"" fragrance and leave clothing smelling fresh and soft after drying. A really good product for those with sensitive skin and competitively priced against normal supermarket prices.",False
1952,4/13/2019,5,Good service,Just as ordered great value arrived as stated good service,True
1953,4/14/2019,5,Lasts all day lovely smell,"Lasts all day and has that amazing lynx Africa smell, use this all the time now.",True
1954,4/14/2019,5,Floor wash,Leaves a nice streak free clean and shine and smells fresh.,True
1955,4/14/2019,1,not the same what it used to be,I purchased this product recently and there is smell and consistency as used to be. I am sure the product was diluted. I guess this water with a bit of a blue pigment. I am very disappointed with a quality of it.,True
1956,4/14/2019,5,Lasts all day lovely smell,"Lasts all day and has that amazing lynx Africa smell, use this all the time now.",True
1957,4/14/2019,4,Does the job,Decent softener. Its a bit hard to make it last as long as the listed number of washes,True
1958,4/14/2019,5,Best on the market,"Comfort Creations are the best all round fabric conditioner/softener on the market, although a few come close this product can't be matched for scent, softness and value for money. The Honeysuckle & Sandalwood is my personal favourite, however all 6 scents would have the same description as above.",True
1959,4/14/2019,4,Great price,Good bargin,True
1960,4/14/2019,1,Slime of capsule left on clothes - NOT RECOMMENDED! - DO NOT BUY!,"To start a few capsules where empty and called persil to get nothing from them, normally you would get a sorry and a voucher is in the post, no nothing. Now after using a whole packet, we are still not happy, they have left the slimy capsule on the clothes, meaning we have to wash again and this wasn't first time a few times over the whole packet. I've never had problems like this with any other brand. But Im totally unhappy and would not recommend anyone buying these or even give any stars for the companies response to the problem. NOT RECOMMENDED! DO NOT BUY!",True
1961,4/14/2019,1,Slime of capsule left on clothes - NOT RECOMMENDED! - DO NOT BUY!,"To start a few capsules where empty and called persil to get nothing from them, normally you would get a sorry and a voucher is in the post, no nothing. Now after using a whole packet, we are still not happy, they have left the slimy capsule on the clothes, meaning we have to wash again and this wasn't first time a few times over the whole packet. I've never had problems like this with any other brand. But Im totally unhappy and would not recommend anyone buying these or even give any stars for the companies response to the problem. NOT RECOMMENDED! DO NOT BUY!",True
1962,4/14/2019,1,Slime of capsule left on clothes - NOT RECOMMENDED! - DO NOT BUY!,"To start a few capsules where empty and called persil to get nothing from them, normally you would get a sorry and a voucher is in the post, no nothing. Now after using a whole packet, we are still not happy, they have left the slimy capsule on the clothes, meaning we have to wash again and this wasn't first time a few times over the whole packet. I've never had problems like this with any other brand. But Im totally unhappy and would not recommend anyone buying these or even give any stars for the companies response to the problem. NOT RECOMMENDED! DO NOT BUY!",True
1963,4/14/2019,1,Slime of capsule left on clothes - NOT RECOMMENDED! - DO NOT BUY!,"To start a few capsules where empty and called persil to get nothing from them, normally you would get a sorry and a voucher is in the post, no nothing. Now after using a whole packet, we are still not happy, they have left the slimy capsule on the clothes, meaning we have to wash again and this wasn't first time a few times over the whole packet. I've never had problems like this with any other brand. But Im totally unhappy and would not recommend anyone buying these or even give any stars for the companies response to the problem. NOT RECOMMENDED! DO NOT BUY!",True
1964,4/26/2019,4,Persil and Comfort Sensitive Kit,"In this ""kit"" for sensitive skin you get x2 Persil non-biological washing detergent (potentially 48 washes) and x1 ultra-concentrate Comfort Pure (potentially 38 washes). I say potentially because if you are doing larger loads you'll need to increase the amount you use. We tend to alternate between Fairy and Persil non-bio, not only because we have young children but also because some family members have sensitive skin. We've never had an issue with someone having a reaction due to Persil, it's probably our preferred brand. We don't use Comfort Pure all the time because some members of the family don't like how it leaves their clothes feeling (too soft!), but we do use it on the children's clothes because it leaves them nice and soft. Both products in this kit are endorsed by the British Skin Foundation. Price for the kit at the time of writing the review is £11, this is slightly more than you would currently get the individual products in some supermarkets (£3 for each product). But you are getting them delivered too. If you wanted to give a practical baby shower gift, this would be ideal, slightly different to a nappy pyramid. Would also make a practical house-warming present. Overall - good products that work, slightly on the expensive side.",False
1965,4/15/2019,5,"Amazing results, you can not go wrong!","This fake tan moisturizer is honestly the most amazing tan i have ever used. I have tried them ALL i mean ALL! it is so soft on the skins, dries almost instantly and honestly is just so lovely.It gives a really natural but deep tan and lasts ages! i usually do this twice a week and then give a good exfoliation once a week and start again. This is now my holy grail, i will constantly purchase this!",False
1966,4/15/2019,3,"It's OK, does the job","Does what it says, doesn't smell that great though",True
1967,4/15/2019,5,Great shampoo,"I love the Tresemme hair products and this shampoo is great. A little bit goes a long way making these bottles last ages! Hair feels silky afterwards and smells great. The price is fab, and in line with sale costs at high street supermarkets.",True
1968,4/15/2019,5,Very good,Happy with purchase,True
1969,4/15/2019,5,Great shampoo,"I love the Tresemme hair products and this shampoo is great. A little bit goes a long way making these bottles last ages! Hair feels silky afterwards and smells great. The price is fab, and in line with sale costs at high street supermarkets.",True
1970,4/15/2019,3,"It's OK, does the job","Does what it says, doesn't smell that great though",True
1971,4/15/2019,5,It arrived on time,I love English mustard. It's by far better than the Polish stuff.,True
1972,4/15/2019,5,Value for money,Value for money,True
1973,4/16/2019,5,Delicious,"As a strict vegetarian I've missed eating cornetto's since finding out they wernt veggie, so i was eager to try these. They are delicious, i cant tell any difference in taste or texture to what i remember of the normal ones.",False
1974,5/1/2019,5,Amazing taste,Everyone in our family likes ice cream.. this flavour is not an exempt. The taste was yummy ... worth for the money.... there were 4 sticks of medium size...,False
1975,4/16/2019,5,Works well,Very good price & product,True
1976,4/16/2019,5,Real moisture kick,Made my hair look alive again but not too oily. The scent isnt. Too powerful as well.,True
1977,4/16/2019,5,Great value,This is a good value buy for treseme shampoo. This shampoo is good for dry hair that needs moisturising.,True
1978,4/16/2019,5,Texture,Love how soft this shampoo leaves my hair,True
1979,4/16/2019,5,Very good,Happy with purchase,True
1980,4/16/2019,5,Value for money,Would buy again,True
1981,4/16/2019,5,Great Product,My daughter recommended this to me as she has been using it for last two years and I always commented on her lovely natural tanned legs. Thought I would try this instead of my usual St.Tropez Gradual Tan the one you use in the shower. Well I am so glad I did as it not only gave me natural tan but also had a slight shimmer to it which made my legs look a lot healthier considering I am over 60 and it does not have that awful smell either like other fake tans. I use it once every other day and in between use a body polish to get rid of any dead skin cells and this products seems to work well doing it this way.,False
1982,4/16/2019,5,Freshness comes through,Absolutely love this smell. My washing always smells so fresh. I do hope this 'limited edition' end up a stayer. Best softener I've used in over 35 years.,False
1983,4/16/2019,5,Works well,Very good price & product,True
1984,4/16/2019,5,Real moisture kick,Made my hair look alive again but not too oily. The scent isnt. Too powerful as well.,True
1985,4/16/2019,5,Great value,This is a good value buy for treseme shampoo. This shampoo is good for dry hair that needs moisturising.,True
1986,4/16/2019,5,Texture,Love how soft this shampoo leaves my hair,True
1987,4/16/2019,5,Value for money.,Light fragrance and leave clothes soft.,True
1988,4/16/2019,5,Value for money,Great value for money. Light fragrance and leaves clothes soft.,True
1989,4/16/2019,5,Great value,"Came in 3 separate Packets which all have a Sealable top. Scent is lovely, hasnt affected my Kids skin at all, I do find I need to put fabric softener in as they are Rough when dry, but otherwise are Great. Fantastic value for money!",True
1990,4/16/2019,5,Great value,"Came in 3 separate Packets which all have a Sealable top. Scent is lovely, hasnt affected my Kids skin at all, I do find I need to put fabric softener in as they are Rough when dry, but otherwise are Great. Fantastic value for money!",True
1991,4/16/2019,5,Great value,"Came in 3 separate Packets which all have a Sealable top. Scent is lovely, hasnt affected my Kids skin at all, I do find I need to put fabric softener in as they are Rough when dry, but otherwise are Great. Fantastic value for money!",True
1992,4/16/2019,5,Great value,"Came in 3 separate Packets which all have a Sealable top. Scent is lovely, hasnt affected my Kids skin at all, I do find I need to put fabric softener in as they are Rough when dry, but otherwise are Great. Fantastic value for money!",True
1993,4/17/2019,1,Un satisfied,I bought 2 of the same bottles and they were both differant colour and had a different fragrance.,False
1994,4/17/2019,5,,Great ice cream! Very rich like the more superior brands of the dairy stuff.,False
1995,4/17/2019,5,,Having read the reviews about the strong smell I checked the bottle I'm currently using the bottle is identical it's not particularly strong smelling and I actually like it. I'm ordering another one and will check the smell before accepting it. If it is indeed changed it will be returned.,False
1996,4/17/2019,1,Awful streak,"Bought this as it was on offer, and thiught how different cojld it be from the garnier summer glow? Well aparently this is made to not only go stripey and make your feet orange, but to make you stink of false tan. Moral of the story, I should have bought the garnier, it has a better smell and I've never had streaking from it.",False
1997,4/17/2019,5,Sinfully Good,Brownie points all round,False
1998,4/17/2019,5,Simply the best,So pleased to have found this absolutely delicious ice cream. Soft creamy and a lovely vanilla flavour. Very hard not to finish the tub in one go.,False
1999,4/17/2019,4,VFM,VFM,True
2000,4/17/2019,5,Be careful of the weight,Very good buy,True
2001,4/18/2019,5,Pot noodle chicken,"Great snack , love drinking the juice when all the noodles have gone or making a bread and butter noodle sandwich.. yum lol",False
2002,4/17/2019,1,Un satisfied,I bought 2 of the same bottles and they were both differant colour and had a different fragrance.,False
2003,4/18/2019,1,,bland .no beef or tomato flavour at all! sachet of watery cheap sauce. i dont recall it being this bad as ive had the beef one before n it was thick)tasty.wont be buying again.,False
2004,5/17/2019,5,Miss,My all time favourite softener I\u2019ve never smelt anything so nice and lasts for a long time very happy customer,False
2005,4/18/2019,5,Great product,Works well.,True
2006,4/18/2019,5,Better than the rest,Tastes better than any other brand,True
2007,4/17/2019,4,VFM,VFM,True
2008,4/17/2019,5,Great savings,Love this smell,True
2009,4/17/2019,5,Economic,It really lasts longer and much cheaper in the end,False
2010,4/18/2019,5,Levels clothes clean an smelling fresh,Quick delivery good value for money Leaves clothes smelling clean an fresh.,True
2011,4/18/2019,5,What youd expect,Exactly what youd expect. I occasionally use 2 pods for larger loads. Slightly cheaper per pod than the supermarket.,True
2012,4/18/2019,5,What youd expect,Exactly what youd expect. I occasionally use 2 pods for larger loads. Slightly cheaper per pod than the supermarket.,True
2013,4/18/2019,5,Levels clothes clean an smelling fresh,Quick delivery good value for money Leaves clothes smelling clean an fresh.,True
2014,4/18/2019,5,What youd expect,Exactly what youd expect. I occasionally use 2 pods for larger loads. Slightly cheaper per pod than the supermarket.,True
2015,4/18/2019,5,Levels clothes clean an smelling fresh,Quick delivery good value for money Leaves clothes smelling clean an fresh.,True
2016,4/18/2019,5,What youd expect,Exactly what youd expect. I occasionally use 2 pods for larger loads. Slightly cheaper per pod than the supermarket.,True
2017,4/18/2019,5,Levels clothes clean an smelling fresh,Quick delivery good value for money Leaves clothes smelling clean an fresh.,True
2018,4/18/2019,5,Great product,Works well.,True
2019,4/20/2019,1,Better off going Costco,This felt like it was watered down and wasnt closed when I received it. In fact this like is a really poor product. Do not buy.,True
2020,4/19/2019,5,Fulfils its promise,"Purchased this for my sport mad teenage daughter who wanted a deodorant that would last until the end of the day, this product does exactly what is promises the scent is also amazing",True
2021,4/19/2019,5,Good for people with allergies,"We have allergies, this product is the only one good for us",True
2022,4/19/2019,5,Fulfils its promise,"Purchased this for my sport mad teenage daughter who wanted a deodorant that would last until the end of the day, this product does exactly what is promises the scent is also amazing",True
2023,4/19/2019,5,Come in time,Very lovely,True
2024,4/20/2019,5,Brillian cleanser,"I love this cleansing lotion, its thick and gentle on my skin and with Superdrug's fantastic price deals if was even better.",False
2025,4/20/2019,1,Simple,Do NOT buy this or any other simple products as they have changed the preservatives in them. I have come out in a bad sore rash my eyes are burning and my top lip tingled I had to wash it all off! I phoned simple and she told me they have had a product change in all their stuff changing the preservatives!! When I asked WHY she just said I don't know it just changed. I want to know why!!?? There's no good reason except maybe for them to save money using cheaper ingredients!! I've used simple products for nearly 20 years since Nivea did the same and sold their company to a German company who changed all their products. Im really angry about this what am I supposed to use now. I have VERY sensitive skin and simple was ok but now it's rubbish! Im skin is sore burnt and simple just don't care!! Please be careful as I usually stock up when my products are on offer but fully Asda gave me a refund onto a gift card as I didn't have the receipt for the 6 bottles I had or I'd have been well out if pocket!!??,False
2026,4/20/2019,5,Best lollies ever!,These are just perfect. They really created the perfect fruit-cream balance in a lollie. Love the fact that the cream is not foamy as the rest of vanilla ice cream flavours,False
2027,4/20/2019,5,love these,Absolutely delicious. My sons favourite,False
2028,4/20/2019,4,good value,One star removed as most of the pieces were cracked .,False
2029,4/20/2019,3,Sticky,"I bought this today as my mother has banned tan in my house so thought I could be sneaky and purchase a moisturiser/tan all in one. When I applied it seemed a bit sticky, but just thought it would sink in after a bit of time. When I woke up in the morning the tan hadn't sunk in at all and still felt tacky. The colour of the tan is really natural and gives a healthy glow and doesn't smell, easy for a last minute night out.",False
2030,4/20/2019,5,Nice for hair,Great buy,True
2031,4/20/2019,5,5 stars,Good price,True
2032,4/20/2019,5,Yay,Thank god somebody delivers to Brazil!!! Making expats lives more bearable. Thank you :),True
2033,4/20/2019,5,Nice for hair,Great buy,True
2034,4/20/2019,1,Do not like these wipes at all,"I do not like these wipes at all, VERY scratchy on skin, not gentle at all. Would not recommend. Wipes rip apart easily during use.",True
2035,4/21/2019,5,Ok,Ok,True
2036,4/20/2019,5,5 stars,Good price,True
2037,4/20/2019,5,Nice product,Good buy,True
2038,4/20/2019,5,Nice product,Good buy,True
2039,4/20/2019,5,Nice product,Good buy,True
2040,4/20/2019,5,Nice product,Good buy,True
2041,4/21/2019,5,Amazing scrub,I had really dry patches on my forehead and cheeks for months and I tried loads of different expensive products but none of them worked. I used this scrub once and it got rid of it and made my skin so smooth! Very good scrub but dry flaky skin on your face.,False
2042,4/21/2019,1,New smell is awful,"This was my favourite deodorant and I was using it for years. I just bought a new can and realised that they changed the fragrance. I hate it, it's awful. Need to find a new deodorant now....",False
2043,4/21/2019,5,Ok,Ok,True
